t,Cent.Nivo,Cent.Treg,Cent.Teff_1_0,Peri.Nivo,Peri.Treg,Peri.Teff_1_0,Tum.Nivo,Tum.C1,Tum.Cp,Tum.APC,Tum.mAPC,Tum.Ckine_Mat,Tum.Treg,Tum.Teff_PD1,Tum.Teff_PD1_syn,Tum.Teff_PD1_Nivo,Tum.Teff_PD1_Nivo_syn,Tum.Teff_PD1_Nivo_PD1_syn,Tum.C1_PDL1_syn,Tum.C1_PDL2_syn,Tum.C1_PDL1_Teff_PD1,Tum.C1_PDL2_Teff_PD1,Tum.D1_0,Tum.Teff_1_0,Tum.Teff_exhausted,LN.Nivo,LN.APC,LN.mAPC,LN.nT_CD8,LN.nT_CD4,LN.aTreg_CD4,LN.Treg,LN.IL2,LN.Cp,LN.D1_0,LN.aT_1_0,LN.Teff_1_0,mAPC_Endo.Cp,mAPC_Endo.cpt,mAPC_Endo.M1,mAPC_Endo.cpt_M1,mAPC_Endo.D1_0,mAPC_Endo.p1_0,mAPC_Endo.p1_0_M1,mAPC_Surf.cpt_M1,mAPC_Surf.M1,mAPC_Surf.p1_0_M1,Cent.nT_CD8,Cent.nT_CD4,Tum.DAMP,Tum.C1_PDL1,Tum.C1_PDL2,LN.TCR_p1_0_M,mAPC_Surf.cpt_M,mAPC_Surf.p1_0_M
1.2096e+06,3.71368e-06,2.10282e+08,4.93119e+09,3.21599e-07,3.26325e+11,2.98662e+12,8.831e-07,4.90364e+09,5.32618e-07,120935,45705.8,2.23745e-07,1.17555e+07,12.6808,0.0288276,59987.3,272.82,22147.6,93018.5,8347.83,4.79319,1.5158,1.96004e-07,7.65179e+07,2.38668e+08,1.2305e-07,2.51837e+07,1.3451e+07,3.93949e+09,6.70293e+09,7.28192e+07,5.63206e+08,2.53809e-07,1.19892e-06,4.41201e-07,2.08695e+07,3.55065e+09,2.46432e-20,2.57479e-21,5.9251e-20,1.89297e-21,9.06869e-21,9.47512e-22,6.96672e-22,5.54472e-19,4.14264e-22,2.10427e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,333903,126719
1.296e+06,3.59431e-06,2.17731e+08,5.03132e+09,3.11712e-07,3.36932e+11,3.04403e+12,8.54638e-07,4.64769e+09,5.65288e-07,114865,43459.5,2.36883e-07,1.17012e+07,13.103,0.0293052,59986.9,268.4,22149.7,93018.5,8347.81,4.87259,1.5409,2.08026e-07,7.69391e+07,2.3657e+08,1.19084e-07,2.51838e+07,1.33612e+07,3.93944e+09,6.70271e+09,7.72249e+07,5.97428e+08,2.64384e-07,1.20732e-06,4.44295e-07,2.2082e+07,3.75777e+09,2.61525e-20,2.74086e-21,5.78428e-20,1.96716e-21,9.62411e-21,1.00862e-21,7.23978e-22,6.05042e-19,4.52192e-22,2.29615e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,364357,138274
1.3824e+06,3.47967e-06,2.25525e+08,5.13818e+09,3.0205e-07,3.48234e+11,3.10575e+12,8.27331e-07,4.38838e+09,6.00979e-07,108710,41178.7,2.51209e-07,1.16429e+07,13.5354,0.0297863,59986.5,264.089,22151.8,93018.4,8347.78,4.95258,1.5662,2.2116e-07,7.72179e+07,2.34506e+08,1.1528e-07,2.5184e+07,1.32642e+07,3.9394e+09,6.70252e+09,8.14458e+07,6.30218e+08,2.76618e-07,1.21321e-06,4.46462e-07,2.32657e+07,3.96003e+09,2.78007e-20,2.92294e-21,5.63743e-20,2.04456e-21,1.02307e-20,1.07563e-21,7.52465e-22,6.57351e-19,4.91435e-22,2.49493e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,395857,150245
1.4688e+06,3.36924e-06,2.33641e+08,5.2515e+09,2.92638e-07,3.60189e+11,3.17161e+12,8.01045e-07,4.12624e+09,6.40254e-07,102482,38868.3,2.66947e-07,1.15805e+07,13.9795,0.0302725,59986,259.872,22153.9,93018.3,8347.76,5.03342,1.59176,2.35613e-07,7.73573e+07,2.32474e+08,1.11617e-07,2.51841e+07,1.31601e+07,3.93936e+09,6.70235e+09,8.54796e+07,6.61558e+08,2.9034e-07,1.21657e-06,4.47697e-07,2.44183e+07,4.15701e+09,2.96137e-20,3.12402e-21,5.48366e-20,2.12559e-21,1.08978e-20,1.14963e-21,7.82285e-22,7.1148e-19,5.32055e-22,2.70094e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,428453,162651
1.5552e+06,3.26266e-06,2.42054e+08,5.37098e+09,2.83489e-07,3.72755e+11,3.24145e+12,7.75687e-07,3.86183e+09,6.83818e-07,96195,36533.2,2.84379e-07,1.15141e+07,14.4364,0.0307647,59985.6,255.737,22155.9,93018.2,8347.73,5.11526,1.61763,2.51645e-07,7.73604e+07,2.30477e+08,1.08084e-07,2.51843e+07,1.30488e+07,3.93932e+09,6.70219e+09,8.93266e+07,6.91449e+08,3.05382e-07,1.21737e-06,4.47992e-07,2.5538e+07,4.3484e+09,3.16237e-20,3.3479e-21,5.32197e-20,2.21071e-21,1.16375e-20,1.23201e-21,8.13614e-22,7.67524e-19,5.74123e-22,2.91454e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,462203,175514
1.6416e+06,3.15966e-06,2.50743e+08,5.49634e+09,2.74608e-07,3.85893e+11,3.31509e+12,7.51189e-07,3.59569e+09,7.32568e-07,89861.4,34178.3,3.03864e-07,1.14435e+07,14.9071,0.0312638,59985.1,251.678,22157.9,93018.1,8347.7,5.19823,1.64387,2.69585e-07,7.72307e+07,2.28515e+08,1.0467e-07,2.51845e+07,1.29304e+07,3.93929e+09,6.70205e+09,9.29891e+07,7.19909e+08,3.21578e-07,1.21558e-06,4.47334e-07,2.66238e+07,4.53402e+09,3.38717e-20,3.59936e-21,5.15124e-20,2.30047e-21,1.24648e-20,1.32455e-21,8.46647e-22,8.25593e-19,6.17719e-22,3.13615e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,497172,188859
1.728e+06,3.06005e-06,2.59685e+08,5.62729e+09,2.65992e-07,3.99562e+11,3.39236e+12,7.275e-07,3.32837e+09,7.87659e-07,83494,31808.4,3.25863e-07,1.13689e+07,15.3923,0.0317701,59984.6,247.688,22159.8,93018,8347.68,5.28241,1.67049,2.89858e-07,7.69716e+07,2.26588e+08,1.01369e-07,2.51846e+07,1.2805e+07,3.93926e+09,6.70191e+09,9.6471e+07,7.46967e+08,3.38771e-07,1.21116e-06,4.45709e-07,2.76748e+07,4.71373e+09,3.64107e-20,3.88462e-21,4.9702e-20,2.39547e-21,1.33991e-20,1.42953e-21,8.81611e-22,8.85809e-19,6.62937e-22,3.36625e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,533434,202716
1.8144e+06,1.21594e-05,2.6886e+08,5.76354e+09,4.31032e-07,4.13725e+11,3.47306e+12,2.94716e-06,3.06017e+09,8.51342e-07,77103.5,29427.9,3.51281e-07,1.12905e+07,3.8003,0.0157358,59996.2,497.303,22036.8,93020.7,8348.52,2.61646,0.827478,3.13294e-07,7.66318e+07,2.24654e+08,4.1068e-07,2.51848e+07,1.26727e+07,3.93923e+09,6.70179e+09,9.97773e+07,7.7266e+08,3.56813e-07,1.20458e-06,4.43286e-07,2.86909e+07,4.88747e+09,3.93418e-20,4.2154e-21,4.77578e-20,2.49765e-21,1.44778e-20,1.55125e-21,9.19218e-22,9.48332e-19,7.09893e-22,3.60544e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,571086,217120
1.9008e+06,1.05304e-05,2.78247e+08,5.90481e+09,5.2665e-07,4.28344e+11,3.55704e+12,2.56849e-06,2.79167e+09,9.25001e-07,70700,27040.4,3.80669e-07,1.12082e+07,4.36054,0.0168602,59995.6,464.483,22053.1,93020.5,8348.46,2.80341,0.886598,3.404e-07,7.61753e+07,2.22755e+08,3.57921e-07,2.51849e+07,1.25336e+07,3.93921e+09,6.70168e+09,1.02914e+08,7.97035e+08,3.75564e-07,1.19547e-06,4.39932e-07,2.96719e+07,5.05523e+09,4.27317e-20,4.59987e-21,4.56714e-20,2.6063e-21,1.57253e-20,1.69273e-21,9.59204e-22,1.01334e-18,7.58721e-22,3.85439e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,610233,232111
1.9872e+06,9.42889e-06,2.87829e+08,6.05081e+09,5.77956e-07,4.43385e+11,3.64411e+12,2.28248e-06,2.52346e+09,1.01152e-06,64297.3,24650.8,4.15174e-07,1.11224e+07,4.90689,0.0178929,59995.1,437.933,22066.2,93020.4,8348.41,2.97513,0.940899,3.72239e-07,7.55976e+07,2.20901e+08,3.18057e-07,2.51851e+07,1.23877e+07,3.93919e+09,6.70158e+09,1.05887e+08,8.20141e+08,3.94892e-07,1.18331e-06,4.35459e-07,3.06181e+07,5.21705e+09,4.67096e-20,5.05321e-21,4.34317e-20,2.72265e-21,1.71891e-20,1.85956e-21,1.00202e-21,1.08101e-18,8.09555e-22,4.11379e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,650985,247732
2.0736e+06,8.65338e-06,2.97588e+08,6.20128e+09,6.01985e-07,4.58812e+11,3.7341e+12,2.08266e-06,2.25615e+09,1.11494e-06,57909.1,22264.3,4.56412e-07,1.10332e+07,5.37764,0.0187375,59994.6,418.375,22075.9,93020.2,8348.36,3.11556,0.985309,4.10297e-07,7.49026e+07,2.19095e+08,2.90208e-07,2.51852e+07,1.22353e+07,3.93916e+09,6.70148e+09,1.08703e+08,8.42029e+08,4.14676e-07,1.16792e-06,4.29794e-07,3.15299e+07,5.37301e+09,5.14595e-20,5.59723e-21,4.10148e-20,2.8478e-21,1.89371e-20,2.05976e-21,1.04809e-21,1.15156e-18,8.62555e-22,4.38445e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,693470,264032
2.16e+06,8.08337e-06,3.07508e+08,6.35595e+09,6.09299e-07,4.74595e+11,3.82685e+12,1.93753e-06,1.99036e+09,1.2411e-06,51550.2,19886.2,5.06716e-07,1.0941e+07,5.78041,0.0194312,59994.2,403.574,22083.2,93020.1,8348.33,3.23089,1.02178,4.56723e-07,7.40933e+07,2.17343e+08,2.69981e-07,2.51854e+07,1.20765e+07,3.93914e+09,6.70139e+09,1.1137e+08,8.62754e+08,4.34806e-07,1.14896e-06,4.22817e-07,3.2408e+07,5.52318e+09,5.72465e-20,6.26341e-21,3.83945e-20,2.983e-21,2.10667e-20,2.30491e-21,1.09784e-21,1.22523e-18,9.17902e-22,4.66731e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,737835,281065
2.2464e+06,7.64392e-06,3.17572e+08,6.51455e+09,6.06459e-07,4.90701e+11,3.92218e+12,1.82708e-06,1.7268e+09,1.3988e-06,45235.9,17522.4,5.69603e-07,1.0846e+07,6.12982,0.0200135,59993.9,391.933,22089,93020,8348.3,3.32771,1.0524,5.14758e-07,7.31708e+07,2.15652e+08,2.54588e-07,2.51855e+07,1.19114e+07,3.93913e+09,6.7013e+09,1.13893e+08,8.8237e+08,4.55178e-07,1.12592e-06,4.1434e-07,3.32529e+07,5.6677e+09,6.44694e-20,7.09919e-21,3.55414e-20,3.12962e-21,2.37248e-20,2.61248e-21,1.15181e-21,1.30231e-18,9.75807e-22,4.96342e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,784251,298897
2.3328e+06,7.28833e-06,3.27766e+08,6.67685e+09,5.97536e-07,5.07103e+11,4.01995e+12,1.73882e-06,1.46628e+09,1.60194e-06,38984.1,15179.2,6.50626e-07,1.07486e+07,6.44091,0.0205179,59993.6,382.379,22093.7,93019.9,8348.27,3.41158,1.07892,5.89515e-07,7.21333e+07,2.14032e+08,2.42289e-07,2.51856e+07,1.17403e+07,3.93911e+09,6.70122e+09,1.16282e+08,9.00932e+08,4.757e-07,1.09798e-06,4.04058e-07,3.40654e+07,5.80669e+09,7.37562e-20,8.17935e-21,3.24229e-20,3.28921e-21,2.71423e-20,3.00998e-21,1.21054e-21,1.38311e-18,1.03651e-21,5.274e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,832908,317600
2.4192e+06,6.98748e-06,3.38076e+08,6.8426e+09,5.85056e-07,5.23773e+11,4.11999e+12,1.66499e-06,1.20982e+09,1.87375e-06,32815.7,12864.2,7.59063e-07,1.06493e+07,6.72651,0.0209703,59993.3,374.198,22097.8,93019.8,8348.25,3.4868,1.1027,6.89541e-07,7.09734e+07,2.125e+08,2.31999e-07,2.51858e+07,1.15633e+07,3.93909e+09,6.70115e+09,1.18541e+08,9.18495e+08,4.96288e-07,1.06379e-06,3.91474e-07,3.48465e+07,5.9403e+09,8.6152e-20,9.62852e-21,2.90035e-20,3.46341e-21,3.17039e-20,3.54327e-21,1.27465e-21,1.468e-18,1.10027e-21,5.60042e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,884027,337257
2.5056e+06,6.72317e-06,3.4849e+08,7.01156e+09,5.70582e-07,5.40685e+11,4.22216e+12,1.60071e-06,9.588e+08,2.25597e-06,26758.2,10586.9,9.1159e-07,1.05486e+07,6.99657,0.0213892,59993,366.929,22101.3,93019.8,8348.22,3.55645,1.12473,8.30196e-07,6.96735e+07,2.11084e+08,2.23043e-07,2.51859e+07,1.13807e+07,3.93908e+09,6.70108e+09,1.20679e+08,9.35112e+08,5.16866e-07,1.02103e-06,3.75739e-07,3.55971e+07,6.06869e+09,1.03527e-19,1.16698e-20,2.52473e-20,3.65379e-21,3.8098e-20,4.29447e-21,1.34472e-21,1.55738e-18,1.16741e-21,5.94422e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,937852,357961
2.592e+06,6.48403e-06,3.58995e+08,7.18351e+09,5.55078e-07,5.57814e+11,4.32632e+12,1.54296e-06,7.1535e+08,2.83118e-06,20850.8,8360.82,1.14121e-06,1.04468e+07,7.25839,0.0217876,59992.7,360.273,22104.6,93019.7,8348.2,3.62269,1.14567,1.04187e-06,6.81951e+07,2.09833e+08,2.14996e-07,2.51861e+07,1.11929e+07,3.93906e+09,6.70101e+09,1.22702e+08,9.50834e+08,5.37366e-07,9.65507e-07,3.55306e-07,3.63181e+07,6.19202e+09,1.29559e-19,1.47422e-20,2.11232e-20,3.86155e-21,4.76779e-20,5.4251e-21,1.42118e-21,1.6517e-18,1.23825e-21,6.30708e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,994651,379813
2.6784e+06,6.26288e-06,3.6958e+08,7.35824e+09,5.39139e-07,5.75138e+11,4.43232e+12,1.48983e-06,4.83183e+08,3.78581e-06,15157.9,6207.18,1.52242e-06,1.03446e+07,7.51722,0.0221744,59992.5,354.038,22107.7,93019.6,8348.18,3.68699,1.16601,1.39318e-06,6.64535e+07,2.08842e+08,2.07592e-07,2.51862e+07,1.1e+07,3.93905e+09,6.70095e+09,1.24616e+08,9.65712e+08,5.57727e-07,8.88958e-07,3.27137e-07,3.70104e+07,6.31045e+09,1.72482e-19,1.98276e-20,1.66207e-20,4.08646e-21,6.34733e-20,7.29651e-21,1.50396e-21,1.75141e-18,1.31313e-21,6.69074e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,1.0547e+06,402916
2.7648e+06,6.0552e-06,3.80234e+08,7.53553e+09,5.23128e-07,5.92635e+11,4.54003e+12,1.44011e-06,2.70095e+08,5.6255e-06,9802.87,4165.33,2.25732e-06,1.02423e+07,7.77671,0.0225555,59992.2,348.103,22110.6,93019.6,8348.16,3.75036,1.18605,2.07018e-06,6.42386e+07,2.08331e+08,2.00664e-07,2.51863e+07,1.08027e+07,3.93903e+09,6.70089e+09,1.26428e+08,9.79792e+08,5.77898e-07,7.73338e-07,2.84589e-07,3.76751e+07,6.42416e+09,2.54368e-19,2.95558e-20,1.17964e-20,4.3236e-21,9.36074e-20,1.08765e-20,1.59124e-21,1.85692e-18,1.39236e-21,7.09669e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,1.11824e+06,427363
