t,Cent.Nivo,Cent.Treg,Cent.Teff_1_0,Peri.Nivo,Peri.Treg,Peri.Teff_1_0,Tum.Nivo,Tum.C1,Tum.Cp,Tum.APC,Tum.mAPC,Tum.Ckine_Mat,Tum.Treg,Tum.Teff_PD1,Tum.Teff_PD1_syn,Tum.Teff_PD1_Nivo,Tum.Teff_PD1_Nivo_syn,Tum.Teff_PD1_Nivo_PD1_syn,Tum.C1_PDL1_syn,Tum.C1_PDL2_syn,Tum.C1_PDL1_Teff_PD1,Tum.C1_PDL2_Teff_PD1,Tum.D1_0,Tum.Teff_1_0,Tum.Teff_exhausted,LN.Nivo,LN.APC,LN.mAPC,LN.nT_CD8,LN.nT_CD4,LN.aTreg_CD4,LN.Treg,LN.IL2,LN.Cp,LN.D1_0,LN.aT_1_0,LN.Teff_1_0,mAPC_Endo.Cp,mAPC_Endo.cpt,mAPC_Endo.M1,mAPC_Endo.cpt_M1,mAPC_Endo.D1_0,mAPC_Endo.p1_0,mAPC_Endo.p1_0_M1,mAPC_Surf.cpt_M1,mAPC_Surf.M1,mAPC_Surf.p1_0_M1,Cent.nT_CD8,Cent.nT_CD4,Tum.DAMP,Tum.C1_PDL1,Tum.C1_PDL2,LN.TCR_p1_0_M,mAPC_Surf.cpt_M,mAPC_Surf.p1_0_M
864000,4.26128e-08,1.82901e+08,4.58541e+09,3.61814e-09,2.89814e+11,2.79363e+12,1.01454e-08,6.11123e+09,3.6804e-07,149106,55994.3,1.58579e-07,1.19611e+07,1084.06,0.26944,58915.9,29.3147,22242.9,92978.5,8335.2,44.7808,14.1461,1.35439e-07,6.93824e+07,2.52146e+08,1.41365e-09,2.5183e+07,1.37695e+07,3.93979e+09,6.7043e+09,5.18084e+07,4.00119e+08,2.3219e-07,1.031e-06,3.79408e-07,1.53896e+07,2.6156e+09,1.7044e-20,1.74891e-21,6.76787e-20,1.46899e-21,6.27219e-21,6.4359e-22,5.40635e-22,3.40633e-19,2.54238e-22,1.29767e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,205129,78145.9
950400,4.11004e-08,1.88501e+08,4.65325e+09,3.51953e-09,2.96941e+11,2.83075e+12,9.78023e-09,5.90708e+09,3.84105e-07,144326,54239.6,1.63295e-07,1.19282e+07,1123.77,0.274426,58876.2,28.7818,22242.6,92977.7,8334.94,45.609,14.4074,1.41351e-07,7.00343e+07,2.50438e+08,1.36277e-09,2.51832e+07,1.37151e+07,3.93971e+09,6.70395e+09,5.6762e+07,4.38565e+08,2.3402e-07,1.04119e-06,3.83157e-07,1.66472e+07,2.83012e+09,1.77884e-20,1.82869e-21,6.68117e-20,1.51635e-21,6.54611e-21,6.72947e-22,5.58066e-22,3.80506e-19,2.8412e-22,1.44798e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,229141,87197.1
1.0368e+06,3.97007e-08,1.94548e+08,4.72864e+09,3.41828e-09,3.04905e+11,2.8726e+12,9.444e-09,5.69961e+09,4.00743e-07,139408,52429.6,1.69775e-07,1.18924e+07,1163.01,0.279269,58837,28.2823,22242.3,92976.9,8334.69,46.4134,14.6612,1.47473e-07,7.05456e+07,2.48768e+08,1.31592e-09,2.51833e+07,1.36548e+07,3.93965e+09,6.70365e+09,6.1595e+07,4.76084e+08,2.38089e-07,1.04923e-06,3.86116e-07,1.78982e+07,3.04359e+09,1.85592e-20,1.9115e-21,6.59381e-20,1.56433e-21,6.82977e-21,7.03423e-22,5.75723e-22,4.21402e-19,3.14783e-22,1.60245e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,253769,96499.7
1.1232e+06,3.83855e-08,2.01017e+08,4.81141e+09,3.31665e-09,3.13672e+11,2.9191e+12,9.12918e-09,5.48929e+09,4.18024e-07,134404,50583.1,1.76704e-07,1.18536e+07,1202.31,0.284042,58797.7,27.8067,22242.1,92976.1,8334.44,47.2063,14.9114,1.53833e-07,7.09206e+07,2.47134e+08,1.27205e-09,2.51835e+07,1.35884e+07,3.93959e+09,6.70338e+09,6.62829e+07,5.12485e+08,2.44281e-07,1.05515e-06,3.88296e-07,1.91353e+07,3.25476e+09,1.93596e-20,1.99773e-21,6.50554e-20,1.61304e-21,7.12433e-21,7.35154e-22,5.93648e-22,4.63333e-19,3.46234e-22,1.76115e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,279019,106056
1.2096e+06,3.71368e-08,2.0788e+08,4.90134e+09,3.21599e-09,3.23206e+11,2.97013e+12,8.831e-09,5.27662e+09,4.36027e-07,129336,48709.8,1.83933e-07,1.18118e+07,1242.07,0.288795,58757.9,27.3487,22241.8,92975.3,8334.19,47.9958,15.1604,1.60458e-07,7.11634e+07,2.45535e+08,1.2305e-09,2.51837e+07,1.35159e+07,3.93953e+09,6.70314e+09,7.0809e+07,5.47636e+08,2.52455e-07,1.059e-06,3.8971e-07,2.03527e+07,3.46264e+09,2.01934e-20,2.08778e-21,6.4161e-20,1.66259e-21,7.43116e-21,7.68292e-22,6.11885e-22,5.06312e-19,3.78485e-22,1.92413e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,304901,115871
1.296e+06,3.59431e-08,2.15113e+08,4.99817e+09,3.11712e-09,3.33468e+11,3.02557e+12,8.54638e-09,5.06206e+09,4.54842e-07,124218,46815.4,1.91474e-07,1.17669e+07,1282.55,0.29356,58717.5,26.9044,22241.5,92974.5,8333.94,48.7874,15.4101,1.67382e-07,7.1278e+07,2.43968e+08,1.19084e-09,2.51838e+07,1.34374e+07,3.93949e+09,6.70293e+09,7.51623e+07,5.8145e+08,2.62453e-07,1.06079e-06,3.90371e-07,2.1546e+07,3.66647e+09,2.10646e-20,2.18212e-21,6.32521e-20,1.71312e-21,7.75177e-21,8.0301e-22,6.30482e-22,5.50356e-19,4.11547e-22,2.09146e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,331424,125947
1.3824e+06,3.47967e-08,2.2269e+08,5.10166e+09,3.0205e-09,3.44418e+11,3.08526e+12,8.27331e-09,4.84609e+09,4.74573e-07,119061,44904.6,1.99364e-07,1.17188e+07,1323.94,0.298361,58676.1,26.4711,22241.2,92973.7,8333.69,49.5849,15.6617,1.74643e-07,7.12682e+07,2.42434e+08,1.1528e-09,2.5184e+07,1.33529e+07,3.93944e+09,6.70273e+09,7.93362e+07,6.13874e+08,2.74112e-07,1.06058e-06,3.90292e-07,2.2712e+07,3.86568e+09,2.1978e-20,2.2813e-21,6.23256e-20,1.76476e-21,8.0879e-21,8.39507e-22,6.49487e-22,5.95485e-19,4.45437e-22,2.26322e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,358601,136291
1.4688e+06,1.2565e-07,2.30588e+08,5.21153e+09,4.6603e-09,3.56017e+11,3.14904e+12,3.04362e-08,4.61723e+09,5.18055e-07,113740,42956.5,2.16978e-07,1.16674e+07,365.757,0.155529,59634.2,50.7894,22244.7,92997.5,8341.18,25.854,8.17139,1.90644e-07,7.1405e+07,2.4066e+08,4.24121e-09,2.51841e+07,1.32625e+07,3.9394e+09,6.70256e+09,8.33287e+07,6.44892e+08,2.87262e-07,1.08686e-06,3.99963e-07,2.38483e+07,4.05985e+09,2.39554e-20,2.49551e-21,6.05844e-20,1.87573e-21,8.81557e-21,9.18336e-22,6.90329e-22,6.42597e-19,4.80742e-22,2.44274e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,386972,147102
1.5552e+06,1.09227e-07,2.38784e+08,5.32751e+09,5.60594e-09,3.68224e+11,3.21676e+12,2.66178e-08,4.38483e+09,5.48605e-07,108234,40925.1,2.29351e-07,1.16124e+07,417.858,0.166271,59582.1,47.509,22245.1,92995.7,8340.61,27.6392,8.73519,2.01887e-07,7.14518e+07,2.38879e+08,3.7092e-09,2.51843e+07,1.3166e+07,3.93937e+09,6.7024e+09,8.71435e+07,6.7453e+08,3.01726e-07,1.10502e-06,4.06648e-07,2.49539e+07,4.24881e+09,2.53914e-20,2.65472e-21,5.89636e-20,1.94264e-21,9.34402e-21,9.76924e-22,7.14953e-22,6.91848e-19,5.17726e-22,2.6306e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,416631,158415
1.6416e+06,9.80851e-08,2.47257e+08,5.44933e+09,6.10861e-09,3.81001e+11,3.28825e+12,2.37275e-08,4.15141e+09,5.77941e-07,102670,38860.4,2.411e-07,1.15537e+07,468.363,0.176139,59531.6,44.8478,22245.4,92994,8340.09,29.2791,9.25306,2.12682e-07,7.13543e+07,2.3715e+08,3.30635e-09,2.51845e+07,1.30633e+07,3.93933e+09,6.70225e+09,9.07822e+07,7.02802e+08,3.17345e-07,1.10682e-06,4.0731e-07,2.60276e+07,4.43236e+09,2.67504e-20,2.80469e-21,5.76756e-20,2.00753e-21,9.84415e-21,1.03211e-21,7.38836e-22,7.42528e-19,5.55803e-22,2.82421e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,447150,170074
1.728e+06,9.02086e-08,2.55985e+08,5.57672e+09,6.33873e-09,3.94309e+11,3.36333e+12,2.17003e-08,3.91741e+09,6.09295e-07,97082.6,36783.2,2.53608e-07,1.14914e+07,511.744,0.18421,59488.3,42.883,22245.5,92992.7,8339.67,30.6203,9.67657,2.24221e-07,7.11207e+07,2.35467e+08,3.02382e-09,2.51846e+07,1.29544e+07,3.9393e+09,6.70211e+09,9.42472e+07,7.29727e+08,3.33971e-07,1.10284e-06,4.05847e-07,2.70684e+07,4.61031e+09,2.81993e-20,2.96477e-21,5.64107e-20,2.07554e-21,1.03774e-20,1.09102e-21,7.63864e-22,7.94677e-19,5.94994e-22,3.02374e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,478555,182089
1.8144e+06,8.43917e-08,2.64948e+08,5.70939e+09,6.40196e-09,4.08111e+11,3.44184e+12,2.02212e-08,3.68326e+09,6.43487e-07,91486,34700.4,2.67229e-07,1.14254e+07,548.835,0.19085,59451.2,41.3911,22245.5,92991.6,8339.32,31.7236,10.0249,2.36803e-07,7.07591e+07,2.33825e+08,2.81768e-09,2.51848e+07,1.28394e+07,3.93928e+09,6.70198e+09,9.75424e+07,7.55333e+08,3.51459e-07,1.09621e-06,4.03407e-07,2.80759e+07,4.78257e+09,2.97784e-20,3.13979e-21,5.50961e-20,2.1468e-21,1.09584e-20,1.15543e-21,7.90091e-22,8.48374e-19,6.35358e-22,3.22947e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,510891,194479
1.9008e+06,7.98845e-08,2.74127e+08,5.84706e+09,6.36391e-09,4.22372e+11,3.52362e+12,1.90899e-08,3.44935e+09,6.81083e-07,85891.2,32616.3,2.82195e-07,1.13557e+07,581.048,0.196439,59419,40.2134,22245.5,92990.7,8339.03,32.6523,10.3182,2.50639e-07,7.02769e+07,2.32221e+08,2.66001e-09,2.51849e+07,1.27185e+07,3.93925e+09,6.70187e+09,1.00672e+08,7.79657e+08,3.69676e-07,1.08757e-06,4.00227e-07,2.90497e+07,4.94909e+09,3.1514e-20,3.33284e-21,5.37143e-20,2.22161e-21,1.15971e-20,1.22647e-21,8.17623e-22,9.03702e-19,6.76957e-22,3.44174e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,544209,207261
1.9872e+06,7.62197e-08,2.83502e+08,5.98948e+09,6.26531e-09,4.37057e+11,3.60847e+12,1.81814e-08,3.2161e+09,7.22723e-07,80307.8,30534.7,2.98762e-07,1.12825e+07,609.786,0.201298,59390.2,39.2427,22245.4,92989.9,8338.77,33.4596,10.573,2.65962e-07,6.96806e+07,2.30652e+08,2.53341e-09,2.51851e+07,1.25917e+07,3.93923e+09,6.70176e+09,1.03643e+08,8.02742e+08,3.88492e-07,1.07703e-06,3.96346e-07,2.99899e+07,5.10988e+09,3.34354e-20,3.54738e-21,5.22554e-20,2.30034e-21,1.23042e-20,1.30542e-21,8.466e-22,9.60755e-19,7.19862e-22,3.6609e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,578567,220459
2.0736e+06,7.3106e-08,2.93058e+08,6.13636e+09,6.13142e-09,4.52132e+11,3.69625e+12,1.74181e-08,2.98392e+09,7.692e-07,74745.7,28459.3,3.17249e-07,1.12059e+07,636.229,0.205668,59363.8,38.4087,22245.4,92989.1,8338.55,34.1858,10.8023,2.83066e-07,6.89762e+07,2.29117e+08,2.42703e-09,2.51852e+07,1.24591e+07,3.9392e+09,6.70166e+09,1.0646e+08,8.24633e+08,4.07789e-07,1.06457e-06,3.91762e-07,3.08968e+07,5.26497e+09,3.5579e-20,3.78767e-21,5.07098e-20,2.38346e-21,1.30931e-20,1.39385e-21,8.77189e-22,1.01964e-18,7.6415e-22,3.88735e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,614025,234096
2.16e+06,7.03612e-08,3.02777e+08,6.28746e+09,5.97786e-09,4.67566e+11,3.78679e+12,1.67511e-08,2.75321e+09,8.21534e-07,69214.5,26393.7,3.38061e-07,1.11259e+07,661.281,0.209727,59338.7,37.6653,22245.3,92988.5,8338.33,34.8602,11.0152,3.02325e-07,6.81694e+07,2.27615e+08,2.3341e-09,2.51854e+07,1.2321e+07,3.93918e+09,6.70157e+09,1.09129e+08,8.45379e+08,4.27459e-07,1.05017e-06,3.86462e-07,3.17707e+07,5.41443e+09,3.79915e-20,4.05919e-21,4.90667e-20,2.47147e-21,1.39809e-20,1.49376e-21,9.09583e-22,1.08046e-18,8.09909e-22,4.12153e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,650656,248199
2.2464e+06,6.78712e-08,3.12643e+08,6.44251e+09,5.81428e-09,4.83328e+11,3.87992e+12,1.61502e-08,2.52439e+09,8.81058e-07,63723.9,24341.6,3.61733e-07,1.10427e+07,685.605,0.213595,59314.4,36.983,22245.2,92987.8,8338.13,35.5029,11.2181,3.24229e-07,6.72652e+07,2.26145e+08,2.25036e-09,2.51855e+07,1.21775e+07,3.93916e+09,6.70148e+09,1.11658e+08,8.6503e+08,4.47399e-07,1.03378e-06,3.80433e-07,3.26122e+07,5.55836e+09,4.07337e-20,4.3691e-21,4.73132e-20,2.56502e-21,1.499e-20,1.60781e-21,9.44011e-22,1.14337e-18,8.57237e-22,4.36397e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,688538,262798
2.3328e+06,6.55643e-08,3.22642e+08,6.60127e+09,5.64661e-09,4.9939e+11,3.9755e+12,1.55962e-08,2.29787e+09,9.49542e-07,58283.7,22306.6,3.88972e-07,1.09565e+07,709.67,0.217357,59290.3,36.3429,22245.1,92987.2,8337.93,36.1279,11.4154,3.49431e-07,6.62687e+07,2.24709e+08,2.17316e-09,2.51856e+07,1.20287e+07,3.93915e+09,6.7014e+09,1.14052e+08,8.83638e+08,4.67517e-07,1.01537e-06,3.73655e-07,3.3422e+07,5.69688e+09,4.38864e-20,4.72694e-21,4.54346e-20,2.66481e-21,1.61502e-20,1.7395e-21,9.80737e-22,1.20851e-18,9.06247e-22,4.61521e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,727762,277928
2.4192e+06,6.33951e-08,3.32761e+08,6.7635e+09,5.47847e-09,5.15725e+11,4.07336e+12,1.50771e-08,2.07407e+09,1.02939e-06,52903.7,20292.5,4.20738e-07,1.08676e+07,733.808,0.221067,59266.2,35.7327,22245,92986.6,8337.74,36.7443,11.61,3.78815e-07,6.51843e+07,2.23309e+08,2.10083e-09,2.51858e+07,1.18748e+07,3.93913e+09,6.70132e+09,1.16318e+08,9.01254e+08,4.87729e-07,9.94833e-07,3.66099e-07,3.42009e+07,5.8301e+09,4.75594e-20,5.14566e-21,4.34132e-20,2.77169e-21,1.75018e-20,1.89358e-21,1.02007e-21,1.27604e-18,9.57067e-22,4.87593e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,768432,293629
2.5056e+06,6.13347e-08,3.42986e+08,6.92897e+09,5.31204e-09,5.32306e+11,4.17336e+12,1.45851e-08,1.85342e+09,1.12393e-06,47594,18302.9,4.58364e-07,1.07763e+07,758.248,0.224764,59241.8,35.1448,22244.9,92986,8337.54,37.3586,11.8038,4.13607e-07,6.40159e+07,2.21946e+08,2.03227e-09,2.51859e+07,1.17161e+07,3.93911e+09,6.70125e+09,1.18463e+08,9.17927e+08,5.07959e-07,9.72067e-07,3.57721e-07,3.49496e+07,5.95817e+09,5.19042e-20,5.64323e-21,4.1229e-20,2.88663e-21,1.91007e-20,2.07669e-21,1.06237e-21,1.34617e-18,1.00984e-21,5.14687e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,810666,309945
2.592e+06,5.93643e-08,3.53304e+08,7.09745e+09,5.14863e-09,5.49109e+11,4.27537e+12,1.41153e-08,1.63637e+09,1.23792e-06,42364.8,16341.7,5.03748e-07,1.06826e+07,783.154,0.228472,59216.8,34.5742,22244.8,92985.4,8337.35,37.9747,11.9983,4.55555e-07,6.27662e+07,2.20625e+08,1.96681e-09,2.51861e+07,1.15527e+07,3.9391e+09,6.70118e+09,1.20494e+08,9.33707e+08,5.28138e-07,9.46878e-07,3.48451e-07,3.56691e+07,6.08124e+09,5.71368e-20,6.24527e-21,3.88584e-20,3.01075e-21,2.10264e-20,2.29824e-21,1.10805e-21,1.41913e-18,1.06474e-21,5.42887e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,854600,326927
2.6784e+06,5.74715e-08,3.63706e+08,7.26874e+09,4.98898e-09,5.66111e+11,4.37923e+12,1.36645e-08,1.42342e+09,1.37836e-06,37227.2,14413.1,5.59688e-07,1.05871e+07,808.643,0.232209,59191.4,34.0176,22244.6,92984.7,8337.15,38.5955,12.1942,5.07235e-07,6.14363e+07,2.19351e+08,1.904e-09,2.51862e+07,1.13848e+07,3.93908e+09,6.70112e+09,1.22415e+08,9.48643e+08,5.48206e-07,9.18969e-07,3.38181e-07,3.63602e+07,6.19947e+09,6.35749e-20,6.98953e-21,3.62748e-20,3.14532e-21,2.33955e-20,2.57213e-21,1.15758e-21,1.49516e-18,1.12196e-21,5.72292e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,900387,344634
2.7648e+06,5.5648e-08,3.74179e+08,7.44262e+09,4.83349e-09,5.83291e+11,4.48482e+12,1.32304e-08,1.21512e+09,1.55596e-06,32193.7,12521.4,6.30468e-07,1.04901e+07,834.801,0.235985,59165.2,33.4731,22244.5,92984.1,8336.96,39.2228,12.3923,5.72593e-07,6.0025e+07,2.18133e+08,1.84352e-09,2.51863e+07,1.12127e+07,3.93907e+09,6.70106e+09,1.24235e+08,9.62782e+08,5.68107e-07,8.87866e-07,3.26735e-07,3.7024e+07,6.31301e+09,7.17035e-20,7.93376e-21,3.34478e-20,3.29178e-21,2.63869e-20,2.9196e-21,1.21149e-21,1.57457e-18,1.1817e-21,6.03011e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,948205,363133
