t,Cent.Nivo,Cent.Treg,Cent.Teff_1_0,Peri.Nivo,Peri.Treg,Peri.Teff_1_0,Tum.Nivo,Tum.C1,Tum.Cp,Tum.APC,Tum.mAPC,Tum.Ckine_Mat,Tum.Treg,Tum.Teff_PD1,Tum.Teff_PD1_syn,Tum.Teff_PD1_Nivo,Tum.Teff_PD1_Nivo_syn,Tum.Teff_PD1_Nivo_PD1_syn,Tum.C1_PDL1_syn,Tum.C1_PDL2_syn,Tum.C1_PDL1_Teff_PD1,Tum.C1_PDL2_Teff_PD1,Tum.D1_0,Tum.Teff_1_0,Tum.Teff_exhausted,LN.Nivo,LN.APC,LN.mAPC,LN.nT_CD8,LN.nT_CD4,LN.aTreg_CD4,LN.Treg,LN.IL2,LN.Cp,LN.D1_0,LN.aT_1_0,LN.Teff_1_0,mAPC_Endo.Cp,mAPC_Endo.cpt,mAPC_Endo.M1,mAPC_Endo.cpt_M1,mAPC_Endo.D1_0,mAPC_Endo.p1_0,mAPC_Endo.p1_0_M1,mAPC_Surf.cpt_M1,mAPC_Surf.M1,mAPC_Surf.p1_0_M1,Cent.nT_CD8,Cent.nT_CD4,Tum.DAMP,Tum.C1_PDL1,Tum.C1_PDL2,LN.TCR_p1_0_M,mAPC_Surf.cpt_M,mAPC_Surf.p1_0_M
1.2096e+06,5.74372e-06,2.10191e+08,4.93003e+09,3.02345e-07,3.26203e+11,2.98597e+12,1.39844e-06,4.91611e+09,5.2979e-07,121220,45808.9,2.22583e-07,1.17574e+07,8.00842,0.0228812,59992,343.187,22113.1,93019.5,8348.14,3.80451,1.20317,1.94963e-07,7.6292e+07,2.38946e+08,1.94873e-07,2.51837e+07,1.34533e+07,3.93949e+09,6.70293e+09,7.27474e+07,5.62649e+08,2.5374e-07,1.19529e-06,4.39867e-07,2.08508e+07,3.54747e+09,2.45122e-20,2.56033e-21,5.93905e-20,1.88675e-21,9.02048e-21,9.42189e-22,6.94385e-22,5.52827e-19,4.13039e-22,2.09811e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,332912,126348
1.296e+06,5.1728e-06,2.17632e+08,5.03004e+09,3.27222e-07,3.36798e+11,3.04331e+12,1.25048e-06,4.66101e+09,5.62323e-07,115172,43571,2.35671e-07,1.17035e+07,8.95586,0.024205,59991,324.552,22122.2,93019.3,8348.08,4.02461,1.27277,2.06935e-07,7.67414e+07,2.36828e+08,1.7425e-07,2.51838e+07,1.33639e+07,3.93944e+09,6.70272e+09,7.71521e+07,5.96864e+08,2.64293e-07,1.2042e-06,4.43145e-07,2.20628e+07,3.75451e+09,2.60153e-20,2.72566e-21,5.79806e-20,1.9609e-21,9.57362e-21,1.00303e-21,7.21675e-22,6.03233e-19,4.50844e-22,2.28937e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,363267,137866
1.3824e+06,4.76744e-06,2.25419e+08,5.13679e+09,3.38315e-07,3.48088e+11,3.10496e+12,1.14628e-06,4.40246e+09,5.97831e-07,109036,41297.7,2.49927e-07,1.16455e+07,9.76982,0.0252873,59990.2,310.755,22129,93019.1,8348.02,4.20457,1.32967,2.20002e-07,7.70462e+07,2.34744e+08,1.59728e-07,2.5184e+07,1.32673e+07,3.9394e+09,6.70253e+09,8.13725e+07,6.2965e+08,2.76505e-07,1.21052e-06,4.45471e-07,2.32462e+07,3.9567e+09,2.76551e-20,2.90675e-21,5.65123e-20,2.03822e-21,1.01771e-20,1.06967e-21,7.50129e-22,6.55376e-19,4.89963e-22,2.48752e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,394668,149799
1.4688e+06,4.4666e-06,2.33528e+08,5.24999e+09,3.40973e-07,3.60031e+11,3.17075e+12,1.06989e-06,4.14099e+09,6.36877e-07,102825,38994,2.65577e-07,1.15834e+07,10.4673,0.0261793,59989.5,300.236,22134.2,93019,8347.97,4.35288,1.37657,2.34371e-07,7.72099e+07,2.32696e+08,1.49081e-07,2.51841e+07,1.31636e+07,3.93936e+09,6.70236e+09,8.54062e+07,6.60989e+08,2.90205e-07,1.21428e-06,4.46854e-07,2.43985e+07,4.15363e+09,2.94576e-20,3.1066e-21,5.49761e-20,2.11911e-21,1.08404e-20,1.14322e-21,7.79901e-22,7.09338e-19,5.30457e-22,2.6929e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,427164,162166
1.5552e+06,4.23227e-06,2.41934e+08,5.36935e+09,3.38519e-07,3.72585e+11,3.24052e+12,1.01115e-06,3.87716e+09,6.80158e-07,96552.7,36664.8,2.82899e-07,1.15172e+07,11.0752,0.0269326,59988.9,291.892,22138.3,93018.8,8347.93,4.47813,1.41617,2.50298e-07,7.7236e+07,2.30683e+08,1.40895e-07,2.51843e+07,1.30527e+07,3.93932e+09,6.7022e+09,8.92533e+07,6.90881e+08,3.05225e-07,1.21547e-06,4.47292e-07,2.55181e+07,4.345e+09,3.14546e-20,3.32895e-21,5.33616e-20,2.20406e-21,1.15753e-20,1.22504e-21,8.11167e-22,7.65213e-19,5.72397e-22,2.90585e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,460811,174990
1.6416e+06,4.04081e-06,2.50616e+08,5.4946e+09,3.33015e-07,3.85711e+11,3.31409e+12,9.63748e-07,3.61152e+09,7.28558e-07,90232,34315,3.02247e-07,1.1447e+07,11.6199,0.02759,59988.4,284.982,22141.6,93018.7,8347.9,4.58741,1.45073,2.68109e-07,7.71284e+07,2.28705e+08,1.34289e-07,2.51845e+07,1.29348e+07,3.93929e+09,6.70205e+09,9.29163e+07,7.19344e+08,3.214e-07,1.21406e-06,4.46775e-07,2.66037e+07,4.53059e+09,3.36866e-20,3.57854e-21,5.16577e-20,2.29361e-21,1.23967e-20,1.31689e-21,8.44123e-22,8.23108e-19,6.15863e-22,3.1268e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,495675,188296
1.728e+06,3.87743e-06,2.59552e+08,5.62543e+09,3.2574e-07,3.99369e+11,3.39128e+12,9.23736e-07,3.34461e+09,7.83215e-07,83875.7,31949.6,3.24077e-07,1.13727e+07,12.1231,0.0281836,59987.9,279.016,22144.6,93018.6,8347.87,4.68611,1.48194,2.88223e-07,7.68908e+07,2.26764e+08,1.28713e-07,2.51846e+07,1.28099e+07,3.93926e+09,6.70192e+09,9.63989e+07,7.46407e+08,3.38573e-07,1.21002e-06,4.45288e-07,2.76547e+07,4.71029e+09,3.62057e-20,3.86147e-21,4.98515e-20,2.38836e-21,1.33237e-20,1.42101e-21,8.78994e-22,8.83145e-19,6.60946e-22,3.35621e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,531830,202111
1.8144e+06,3.73292e-06,2.6872e+08,5.76157e+09,3.17485e-07,4.1352e+11,3.47192e+12,8.88651e-07,3.07698e+09,8.45624e-07,77496.5,29573.2,3.48984e-07,1.12946e+07,12.6016,0.0287366,59987.4,273.678,22147.2,93018.5,8347.84,4.77806,1.51101,3.1119e-07,7.65272e+07,2.24861e+08,1.23824e-07,2.51848e+07,1.2678e+07,3.93924e+09,6.7018e+09,9.9706e+07,7.72107e+08,3.56596e-07,1.20329e-06,4.4281e-07,2.86708e+07,4.88403e+09,3.90801e-20,4.18579e-21,4.79284e-20,2.48901e-21,1.43815e-20,1.54036e-21,9.16036e-22,9.45466e-19,7.07752e-22,3.59463e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,569360,216468
1.9008e+06,3.60148e-06,2.78102e+08,5.90272e+09,3.08737e-07,4.28128e+11,3.55582e+12,8.56951e-07,2.80917e+09,9.17782e-07,71107.5,27190.8,3.77766e-07,1.12126e+07,13.0677,0.0292651,59986.9,268.765,22149.6,93018.5,8347.81,4.86593,1.5388,3.37744e-07,7.60414e+07,2.22997e+08,1.19407e-07,2.51849e+07,1.25394e+07,3.93921e+09,6.70169e+09,1.02843e+08,7.9649e+08,3.75329e-07,1.19376e-06,4.39304e-07,2.96518e+07,5.05181e+09,4.24009e-20,4.56225e-21,4.58717e-20,2.59635e-21,1.56035e-20,1.67889e-21,9.55543e-22,1.01023e-18,7.564e-22,3.84266e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,608362,231405
1.9872e+06,3.47949e-06,2.87678e+08,6.04861e+09,2.99796e-07,4.43158e+11,3.64282e+12,8.27666e-07,2.54175e+09,1.00242e-06,64721.8,24807.4,4.11517e-07,1.11271e+07,13.5299,0.02978,59986.5,264.145,22151.8,93018.4,8347.78,4.95154,1.56587,3.6889e-07,7.54374e+07,2.21175e+08,1.15326e-07,2.51851e+07,1.2394e+07,3.93919e+09,6.70158e+09,1.05817e+08,8.19603e+08,3.94641e-07,1.1813e-06,4.3472e-07,3.05982e+07,5.21365e+09,4.62928e-20,5.00556e-21,4.36622e-20,2.71132e-21,1.70357e-20,1.84203e-21,9.97854e-22,1.07763e-18,8.07027e-22,4.101e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,648946,246962
2.0736e+06,3.36463e-06,2.97431e+08,6.19897e+09,2.90846e-07,4.58575e+11,3.73275e+12,8.00185e-07,2.27531e+09,1.10337e-06,58353,22428,4.51767e-07,1.10382e+07,13.9945,0.0302886,59986,259.734,22154,93018.3,8347.76,5.0361,1.59261,4.06041e-07,7.47185e+07,2.19399e+08,1.11497e-07,2.51852e+07,1.22421e+07,3.93917e+09,6.70148e+09,1.08635e+08,8.415e+08,4.1441e-07,1.16571e-06,4.28981e-07,3.15101e+07,5.36962e+09,5.093e-20,5.53639e-21,4.12779e-20,2.83495e-21,1.87422e-20,2.03737e-21,1.04336e-21,1.14786e-18,8.59791e-22,4.37046e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,691240,263189
2.16e+06,7.89928e-06,3.07345e+08,6.35353e+09,3.69559e-07,4.74347e+11,3.82542e+12,1.90662e-06,2.01031e+09,1.22692e-06,52013.5,20057.4,5.01027e-07,1.09462e+07,5.87412,0.0195866,59994.1,400.4,22084.8,93020.1,8348.32,3.25674,1.02995,4.51505e-07,7.39156e+07,2.17646e+08,2.6568e-07,2.51854e+07,1.20838e+07,3.93914e+09,6.70139e+09,1.11302e+08,8.62233e+08,4.34526e-07,1.14699e-06,4.22093e-07,3.23882e+07,5.51982e+09,5.65963e-20,6.18826e-21,3.86823e-20,2.96932e-21,2.08274e-20,2.27726e-21,1.09281e-21,1.22118e-18,9.14877e-22,4.652e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,735395,280143
2.2464e+06,7.01927e-06,3.17403e+08,6.51204e+09,4.1325e-07,4.90444e+11,3.92069e+12,1.70169e-06,1.74745e+09,1.38081e-06,45716.9,17700.4,5.62397e-07,1.08514e+07,6.58145,0.0207359,59993.4,378.395,22095.7,93019.9,8348.26,3.44782,1.09038,5.08139e-07,7.30049e+07,2.15948e+08,2.37127e-07,2.51855e+07,1.19193e+07,3.93913e+09,6.70131e+09,1.13827e+08,8.81858e+08,4.54886e-07,1.12447e-06,4.13806e-07,3.32333e+07,5.66436e+09,6.36465e-20,7.00363e-21,3.58539e-20,3.11466e-21,2.34219e-20,2.57731e-21,1.1463e-21,1.29788e-18,9.72502e-22,4.94669e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,781585,297889
2.3328e+06,6.40822e-06,3.27592e+08,6.67423e+09,4.3464e-07,5.06837e+11,4.0184e+12,1.54419e-06,1.48754e+09,1.57828e-06,39480.7,15363.4,6.41154e-07,1.07543e+07,7.25265,0.0217743,59992.7,360.493,22104.5,93019.7,8348.2,3.62047,1.14497,5.80807e-07,7.19784e+07,2.14321e+08,2.15175e-07,2.51856e+07,1.17487e+07,3.93911e+09,6.70123e+09,1.16217e+08,9.00428e+08,4.75397e-07,1.09713e-06,4.03743e-07,3.4046e+07,5.80337e+09,7.26759e-20,8.05329e-21,3.27655e-20,3.27276e-21,2.67447e-20,2.96359e-21,1.20449e-21,1.37827e-18,1.03289e-21,5.2557e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,829994,316498
2.4192e+06,5.96401e-06,3.37897e+08,6.83988e+09,4.42354e-07,5.23497e+11,4.11838e+12,1.43075e-06,1.23159e+09,1.84127e-06,33325.9,13053.7,7.46068e-07,1.06552e+07,7.82759,0.0226261,59992.2,347.026,22111.2,93019.6,8348.16,3.7621,1.18976,6.77586e-07,7.08297e+07,2.12782e+08,1.99366e-07,2.51858e+07,1.15723e+07,3.93909e+09,6.70115e+09,1.18477e+08,9.18e+08,4.95975e-07,1.0637e-06,3.91442e-07,3.48273e+07,5.93701e+09,8.46729e-20,9.45509e-21,2.93807e-20,3.44528e-21,3.11596e-20,3.47945e-21,1.26798e-21,1.4627e-18,1.09632e-21,5.5804e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,880840,336052
2.5056e+06,5.62553e-06,3.48306e+08,7.00874e+09,4.4174e-07,5.404e+11,4.22048e+12,1.34541e-06,9.80915e+08,2.20882e-06,27278.8,10780.8,8.9274e-07,1.05546e+07,8.32404,0.0233366,59991.7,336.538,22116.3,93019.4,8348.12,3.88023,1.22711,8.12847e-07,6.95432e+07,2.11355e+08,1.87472e-07,2.51859e+07,1.13903e+07,3.93908e+09,6.70108e+09,1.20616e+08,9.34624e+08,5.16544e-07,1.02204e-06,3.7611e-07,3.5578e+07,6.06543e+09,1.01388e-19,1.14179e-20,2.5663e-20,3.63381e-21,3.73108e-20,4.20177e-21,1.33737e-21,1.55158e-18,1.16308e-21,5.92231e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,934364,356641
2.592e+06,5.35476e-06,3.58807e+08,7.1806e+09,4.36117e-07,5.5752e+11,4.32458e+12,1.27801e-06,7.37539e+08,2.7573e-06,21377.1,8557.4,1.11168e-06,1.0453e+07,8.76298,0.0239472,59991.2,328.019,22120.5,93019.3,8348.09,3.98175,1.25922,1.01469e-06,6.80838e+07,2.10087e+08,1.78079e-07,2.51861e+07,1.12031e+07,3.93906e+09,6.70102e+09,1.2264e+08,9.50354e+08,5.37037e-07,9.68242e-07,3.56313e-07,3.62992e+07,6.18879e+09,1.26225e-19,1.43478e-20,2.15805e-20,3.83964e-21,4.64507e-20,5.27996e-21,1.41312e-21,1.64535e-18,1.23351e-21,6.28308e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,990831,378367
2.6784e+06,5.12799e-06,3.69387e+08,7.35523e+09,4.27544e-07,5.74836e+11,4.43052e+12,1.22221e-06,5.04916e+08,3.65624e-06,15681.1,6403.66,1.47064e-06,1.03508e+07,9.16296,0.0244902,59990.8,320.797,22124.1,93019.3,8348.06,4.07204,1.28777,1.3455e-06,6.6374e+07,2.09065e+08,1.70303e-07,2.51862e+07,1.10108e+07,3.93905e+09,6.70095e+09,1.24556e+08,9.6524e+08,5.57392e-07,8.94703e-07,3.29251e-07,3.69917e+07,6.30725e+09,1.66677e-19,1.91388e-20,1.7119e-20,4.06276e-21,6.13372e-20,7.04305e-21,1.49524e-21,1.74447e-18,1.30794e-21,6.66446e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,1.05052e+06,401334
2.7648e+06,4.93042e-06,3.80037e+08,7.53243e+09,4.17296e-07,5.92324e+11,4.53817e+12,1.17407e-06,2.9015e+08,5.35512e-06,10304.4,4355.94,2.14927e-06,1.02485e+07,9.53862,0.0249894,59990.5,314.433,22127.2,93019.2,8348.03,4.15504,1.31401,1.97068e-06,6.42252e+07,2.08489e+08,1.63595e-07,2.51863e+07,1.0814e+07,3.93903e+09,6.70089e+09,1.26368e+08,9.79328e+08,5.77557e-07,7.84987e-07,2.88875e-07,3.76566e+07,6.42099e+09,2.42395e-19,2.81323e-20,1.23232e-20,4.29909e-21,8.92014e-20,1.03526e-20,1.58222e-21,1.84934e-18,1.3867e-21,7.068e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,1.11367e+06,425635
